Age,WorkClass,education,marritalStatus,Race,Gender,workhours,Incomebracket
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-inc',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' State-gov',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Assoc-voc',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Assoc-acdm',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' State-gov',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
55_66,' Private',' Some-college',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
55_66,' Self-emp-not-inc',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Assoc-acdm',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' Masters',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Assoc-voc',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Masters',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Local-gov',' Assoc-voc',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Self-emp-not-inc',' 10th',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
42_54,' Self-emp-not-inc',' Assoc-acdm',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Self-emp-not-inc',' 1st-4th',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
42_54,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
42_54,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
42_54,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Self-emp-inc',' 5th-6th',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' Other',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' Other',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' Black',' Male',22_40,' <=50K.'
0_29,' Local-gov',' 11th',' Never-married',' Black',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' Black',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Never-married',' Black',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' Black',' Male',22_40,' <=50K.'
30_41,' Private',' 11th',' Married-civ-spouse',' Black',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' Asian-Pac-Islander',' Male',22_40,' <=50K.'
0_29,' Private',' Assoc-acdm',' Never-married',' Amer-Indian-Eskimo',' Male',22_40,' <=50K.'
0_29,' Local-gov',' HS-grad',' Never-married',' Amer-Indian-Eskimo',' Male',22_40,' <=50K.'
30_41,' Private',' Preschool',' Never-married',' Amer-Indian-Eskimo',' Male',22_40,' <=50K.'
42_54,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' White',' Female',22_40,' <=50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' <=50K.'
67_78,' Private',' HS-grad',' Widowed',' White',' Female',22_40,' <=50K.'
30_41,' Self-emp-inc',' Some-college',' Married-spouse-absent',' White',' Female',22_40,' <=50K.'
30_41,' State-gov',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
30_41,' Private',' Some-college',' Separated',' White',' Female',22_40,' <=50K.'
42_54,' Private',' Some-college',' Widowed',' White',' Female',22_40,' <=50K.'
67_78,' Private',' HS-grad',' Widowed',' White',' Female',22_40,' <=50K.'
55_66,' Local-gov',' 10th',' Widowed',' White',' Female',22_40,' <=50K.'
30_41,' Private',' 9th',' Separated',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Private',' 10th',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Private',' Some-college',' Divorced',' White',' Female',22_40,' <=50K.'
30_41,' Private',' Some-college',' Divorced',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
67_78,' Private',' HS-grad',' Widowed',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
42_54,' Local-gov',' HS-grad',' Separated',' White',' Female',22_40,' <=50K.'
0_29,' Federal-gov',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Local-gov',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Local-gov',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Private',' Assoc-acdm',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' State-gov',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 12th',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Local-gov',' Masters',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Local-gov',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Local-gov',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Local-gov',' 11th',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
55_66,' Local-gov',' Some-college',' Widowed',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 12th',' Never-married',' White',' Female',22_40,' <=50K.'
42_54,' Private',' Bachelors',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 11th',' Divorced',' White',' Female',22_40,' <=50K.'
55_66,' Self-emp-inc',' Masters',' Widowed',' White',' Female',22_40,' <=50K.'
67_78,' Private',' HS-grad',' Widowed',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
42_54,' Federal-gov',' Some-college',' Divorced',' White',' Female',22_40,' <=50K.'
67_78,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
55_66,' Federal-gov',' Some-college',' Widowed',' White',' Female',22_40,' <=50K.'
55_66,' Private',' Bachelors',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Private',' Some-college',' Divorced',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Separated',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Female',22_40,' <=50K.'
55_66,' Local-gov',' HS-grad',' Married-spouse-absent',' White',' Female',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
67_78,' Private',' HS-grad',' Widowed',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
55_66,' Self-emp-not-inc',' Doctorate',' Divorced',' White',' Female',22_40,' <=50K.'
42_54,' Self-emp-not-inc',' Masters',' Divorced',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
42_54,' Local-gov',' Some-college',' Married-civ-spouse',' Black',' Female',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Separated',' Black',' Female',22_40,' <=50K.'
42_54,' Private',' Assoc-voc',' Separated',' Black',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' Black',' Female',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Widowed',' Black',' Female',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' Black',' Female',22_40,' <=50K.'
0_29,' Federal-gov',' HS-grad',' Never-married',' Amer-Indian-Eskimo',' Female',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
67_78,' Private',' 9th',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Female',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
55_66,' Self-emp-not-inc',' HS-grad',' Widowed',' White',' Male',22_40,' <=50K.'
79_max,' Self-emp-not-inc',' HS-grad',' Widowed',' White',' Male',22_40,' <=50K.'
55_66,' Private',' 11th',' Divorced',' White',' Male',22_40,' <=50K.'
55_66,' Private',' 9th',' Divorced',' White',' Male',22_40,' <=50K.'
42_54,' Private',' 9th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
67_78,' Private',' Assoc-acdm',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Local-gov',' Assoc-voc',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Local-gov',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
67_78,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Divorced',' Black',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' Asian-Pac-Islander',' Male',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' <=50K.'
