@relation proj2master-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R1-precision6

@attribute Age {'\'(-inf-29.166667]\'','\'(29.166667-41.333333]\'','\'(41.333333-53.5]\'','\'(53.5-65.666667]\'','\'(65.666667-77.833333]\'','\'(77.833333-inf)\''}
@attribute WorkClass {' Private',' Self-emp-not-inc',' Self-emp-inc',' Local-gov',' Federal-gov',' State-gov',' Without-pay'}
@attribute education {' 11th',' Bachelors',' Some-college',' Assoc-voc',' Doctorate',' Masters',' HS-grad',' Prof-school',' Assoc-acdm',' 5th-6th',' 9th',' 7th-8th',' 1st-4th',' 10th',' 12th',' Preschool'}
@attribute marritalStatus {' Never-married',' Married-civ-spouse',' Divorced',' Separated',' Married-spouse-absent',' Married-AF-spouse',' Widowed'}
@attribute Job {' Machine-op-inspct',' Sales',' Craft-repair',' Prof-specialty',' Exec-managerial',' Adm-clerical',' Tech-support',' Other-service',' Protective-serv',' Transport-moving',' Handlers-cleaners',' Farming-fishing',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Own-child',' Not-in-family',' Husband',' Unmarried',' Wife',' Other-relative'}
@attribute Race {' Black',' Asian-Pac-Islander',' White',' Other',' Amer-Indian-Eskimo'}
@attribute Gender {' Male',' Female'}
@attribute workhours numeric
@attribute CountryOrigin {' United-States',' Cambodia',' Canada',' China',' Columbia',' Cuba',' Dominican-Republic',' Ecuador',' El-Salvador',' England',' France',' Germany',' Greece',' Haiti',' Honduras',' Hong',' Hungary',' India',' Iran',' Ireland',' Italy',' Jamaica',' Japan',' Mexico',' Nicaragua',' Outlying-US(Guam-USVI-etc)',' Peru',' Philippines',' Poland',' Portugal',' Puerto-Rico',' South',' Taiwan',' Thailand',' Vietnam',' Yugoslavia',' Guatemala',' Laos',' Scotland',' Trinadad&Tobago'}
@attribute Incomebracket {' <=50K.',' >50K.'}

@data
'\'(29.166667-41.333333]\'',' Private',' 11th',' Widowed',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Assoc-voc',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Local-gov',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Local-gov',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Masters',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' State-gov',' Bachelors',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Federal-gov',' Assoc-acdm',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Assoc-voc',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Some-college',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Some-college',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Some-college',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' State-gov',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Federal-gov',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Assoc-acdm',' Married-spouse-absent',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Married-spouse-absent',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Married-spouse-absent',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Married-spouse-absent',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Married-spouse-absent',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Masters',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Bachelors',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Bachelors',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Bachelors',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Bachelors',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Bachelors',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Bachelors',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Local-gov',' Assoc-acdm',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Assoc-acdm',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' State-gov',' Assoc-acdm',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' Assoc-voc',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Assoc-voc',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Assoc-voc',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Assoc-voc',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Local-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' State-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' State-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Local-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Federal-gov',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Federal-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Local-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Local-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' 12th',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Local-gov',' 10th',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' 10th',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' 10th',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' 9th',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Separated',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Separated',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Separated',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Assoc-acdm',' Never-married',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Never-married',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' 10th',' Divorced',' Craft-repair',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Self-emp-not-inc',' Assoc-voc',' Widowed',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Local-gov',' HS-grad',' Widowed',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Local-gov',' HS-grad',' Widowed',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Local-gov',' HS-grad',' Widowed',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' Bachelors',' Separated',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Assoc-acdm',' Separated',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Assoc-acdm',' Separated',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Self-emp-not-inc',' Assoc-voc',' Separated',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Separated',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' State-gov',' Bachelors',' Never-married',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Some-college',' Never-married',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Federal-gov',' Some-college',' Never-married',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' Some-college',' Never-married',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Never-married',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Local-gov',' Masters',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Masters',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Masters',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Assoc-voc',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Assoc-voc',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' State-gov',' Assoc-voc',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' State-gov',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(-inf-29.166667]\'',' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(53.5-65.666667]\'',' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(41.333333-53.5]\'',' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' State-gov',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
'\'(29.166667-41.333333]\'',' Federal-gov',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40,' United-States',' <=50K.'
